freq (Hz),dB20((VF("/Vout") / VF("/Vline"))) (dB),Vout (V),Vline (V)
816.6,-91.04,280.6E-9,10.00E-3
818.5,-91.03,280.9E-9,10.00E-3
820.4,-91.02,281.1E-9,10.00E-3
822.2,-91.02,281.4E-9,10.00E-3
824.1,-91.01,281.6E-9,10.00E-3
826.0,-91.00,281.9E-9,10.00E-3
827.9,-90.99,282.1E-9,10.00E-3
829.9,-90.98,282.4E-9,10.00E-3
831.8,-90.98,282.6E-9,10.00E-3
833.7,-90.97,282.9E-9,10.00E-3
835.6,-90.96,283.1E-9,10.00E-3
837.5,-90.95,283.4E-9,10.00E-3
839.5,-90.94,283.6E-9,10.00E-3
841.4,-90.94,283.9E-9,10.00E-3
843.3,-90.93,284.2E-9,10.00E-3
845.3,-90.92,284.4E-9,10.00E-3
847.2,-90.91,284.7E-9,10.00E-3
849.2,-90.90,284.9E-9,10.00E-3
851.1,-90.90,285.2E-9,10.00E-3
853.1,-90.89,285.5E-9,10.00E-3
855.1,-90.88,285.7E-9,10.00E-3
857.0,-90.87,286.0E-9,10.00E-3
859.0,-90.86,286.3E-9,10.00E-3
861.0,-90.86,286.5E-9,10.00E-3
863.0,-90.85,286.8E-9,10.00E-3
865.0,-90.84,287.1E-9,10.00E-3
867.0,-90.83,287.4E-9,10.00E-3
869.0,-90.82,287.6E-9,10.00E-3
871.0,-90.81,287.9E-9,10.00E-3
873.0,-90.81,288.2E-9,10.00E-3
875.0,-90.80,288.5E-9,10.00E-3
877.0,-90.79,288.7E-9,10.00E-3
879.0,-90.78,289.0E-9,10.00E-3
881.0,-90.77,289.3E-9,10.00E-3
883.1,-90.76,289.6E-9,10.00E-3
885.1,-90.76,289.9E-9,10.00E-3
887.2,-90.75,290.1E-9,10.00E-3
889.2,-90.74,290.4E-9,10.00E-3
891.3,-90.73,290.7E-9,10.00E-3
893.3,-90.72,291.0E-9,10.00E-3
895.4,-90.71,291.3E-9,10.00E-3
897.4,-90.71,291.6E-9,10.00E-3
899.5,-90.70,291.8E-9,10.00E-3
901.6,-90.69,292.1E-9,10.00E-3
903.6,-90.68,292.4E-9,10.00E-3
905.7,-90.67,292.7E-9,10.00E-3
907.8,-90.66,293.0E-9,10.00E-3
909.9,-90.65,293.3E-9,10.00E-3
912.0,-90.64,293.6E-9,10.00E-3
914.1,-90.64,293.9E-9,10.00E-3
916.2,-90.63,294.2E-9,10.00E-3
918.3,-90.62,294.5E-9,10.00E-3
920.4,-90.61,294.8E-9,10.00E-3
922.6,-90.60,295.1E-9,10.00E-3
924.7,-90.59,295.4E-9,10.00E-3
926.8,-90.58,295.7E-9,10.00E-3
929.0,-90.57,296.0E-9,10.00E-3
931.1,-90.57,296.3E-9,10.00E-3
933.3,-90.56,296.6E-9,10.00E-3
935.4,-90.55,296.9E-9,10.00E-3
937.6,-90.54,297.2E-9,10.00E-3
939.7,-90.53,297.5E-9,10.00E-3
941.9,-90.52,297.8E-9,10.00E-3
944.1,-90.51,298.1E-9,10.00E-3
946.2,-90.50,298.5E-9,10.00E-3
948.4,-90.49,298.8E-9,10.00E-3
950.6,-90.48,299.1E-9,10.00E-3
952.8,-90.47,299.4E-9,10.00E-3
955.0,-90.47,299.7E-9,10.00E-3
957.2,-90.46,300.0E-9,10.00E-3
959.4,-90.45,300.4E-9,10.00E-3
961.6,-90.44,300.7E-9,10.00E-3
963.8,-90.43,301.0E-9,10.00E-3
966.1,-90.42,301.3E-9,10.00E-3
968.3,-90.41,301.6E-9,10.00E-3
970.5,-90.40,302.0E-9,10.00E-3
972.7,-90.39,302.3E-9,10.00E-3
975.0,-90.38,302.6E-9,10.00E-3
977.2,-90.37,302.9E-9,10.00E-3
979.5,-90.36,303.3E-9,10.00E-3
981.7,-90.35,303.6E-9,10.00E-3
984.0,-90.34,303.9E-9,10.00E-3
986.3,-90.33,304.3E-9,10.00E-3
988.6,-90.33,304.6E-9,10.00E-3
990.8,-90.32,304.9E-9,10.00E-3
993.1,-90.31,305.3E-9,10.00E-3
995.4,-90.30,305.6E-9,10.00E-3
997.7,-90.29,305.9E-9,10.00E-3
1.000E3,-90.28,306.3E-9,10.00E-3
1.002E3,-90.27,306.6E-9,10.00E-3
1.005E3,-90.26,307.0E-9,10.00E-3
1.007E3,-90.25,307.3E-9,10.00E-3
1.009E3,-90.24,307.7E-9,10.00E-3
1.012E3,-90.23,308.0E-9,10.00E-3
1.014E3,-90.22,308.3E-9,10.00E-3
1.016E3,-90.21,308.7E-9,10.00E-3
1.019E3,-90.20,309.0E-9,10.00E-3
1.021E3,-90.19,309.4E-9,10.00E-3
1.023E3,-90.18,309.7E-9,10.00E-3
1.026E3,-90.17,310.1E-9,10.00E-3
1.028E3,-90.16,310.5E-9,10.00E-3
1.030E3,-90.15,310.8E-9,10.00E-3
1.033E3,-90.14,311.2E-9,10.00E-3
1.035E3,-90.13,311.5E-9,10.00E-3
1.038E3,-90.12,311.9E-9,10.00E-3
1.040E3,-90.11,312.2E-9,10.00E-3
1.042E3,-90.10,312.6E-9,10.00E-3
1.045E3,-90.09,313.0E-9,10.00E-3
1.047E3,-90.08,313.3E-9,10.00E-3
1.050E3,-90.07,313.7E-9,10.00E-3
1.052E3,-90.06,314.1E-9,10.00E-3
1.054E3,-90.05,314.4E-9,10.00E-3
1.057E3,-90.04,314.8E-9,10.00E-3
1.059E3,-90.03,315.2E-9,10.00E-3
1.062E3,-90.02,315.5E-9,10.00E-3
1.064E3,-90.01,315.9E-9,10.00E-3
1.067E3,-90.00,316.3E-9,10.00E-3
1.069E3,-89.99,316.7E-9,10.00E-3
1.072E3,-89.98,317.0E-9,10.00E-3
1.074E3,-89.97,317.4E-9,10.00E-3
1.076E3,-89.96,317.8E-9,10.00E-3
1.079E3,-89.95,318.2E-9,10.00E-3
1.081E3,-89.94,318.6E-9,10.00E-3
1.084E3,-89.93,318.9E-9,10.00E-3
1.086E3,-89.92,319.3E-9,10.00E-3
1.089E3,-89.90,319.7E-9,10.00E-3
1.091E3,-89.89,320.1E-9,10.00E-3
1.094E3,-89.88,320.5E-9,10.00E-3
1.096E3,-89.87,320.9E-9,10.00E-3
1.099E3,-89.86,321.3E-9,10.00E-3
1.102E3,-89.85,321.7E-9,10.00E-3
1.104E3,-89.84,322.1E-9,10.00E-3
1.107E3,-89.83,322.4E-9,10.00E-3
1.109E3,-89.82,322.8E-9,10.00E-3
1.112E3,-89.81,323.2E-9,10.00E-3
1.114E3,-89.80,323.6E-9,10.00E-3
1.117E3,-89.79,324.0E-9,10.00E-3
1.119E3,-89.78,324.4E-9,10.00E-3
1.122E3,-89.77,324.8E-9,10.00E-3
1.125E3,-89.76,325.3E-9,10.00E-3
1.127E3,-89.74,325.7E-9,10.00E-3
1.130E3,-89.73,326.1E-9,10.00E-3
1.132E3,-89.72,326.5E-9,10.00E-3
1.135E3,-89.71,326.9E-9,10.00E-3
1.138E3,-89.70,327.3E-9,10.00E-3
1.140E3,-89.69,327.7E-9,10.00E-3
1.143E3,-89.68,328.1E-9,10.00E-3
1.146E3,-89.67,328.5E-9,10.00E-3
1.148E3,-89.66,329.0E-9,10.00E-3
1.151E3,-89.65,329.4E-9,10.00E-3
1.153E3,-89.64,329.8E-9,10.00E-3
1.156E3,-89.62,330.2E-9,10.00E-3
1.159E3,-89.61,330.6E-9,10.00E-3
1.161E3,-89.60,331.1E-9,10.00E-3
1.164E3,-89.59,331.5E-9,10.00E-3
1.167E3,-89.58,331.9E-9,10.00E-3
1.169E3,-89.57,332.3E-9,10.00E-3
1.172E3,-89.56,332.8E-9,10.00E-3
1.175E3,-89.55,333.2E-9,10.00E-3
1.178E3,-89.53,333.6E-9,10.00E-3
1.180E3,-89.52,334.1E-9,10.00E-3
1.183E3,-89.51,334.5E-9,10.00E-3
1.186E3,-89.50,334.9E-9,10.00E-3
1.189E3,-89.49,335.4E-9,10.00E-3
1.191E3,-89.48,335.8E-9,10.00E-3
1.194E3,-89.47,336.3E-9,10.00E-3
1.197E3,-89.46,336.7E-9,10.00E-3
1.199E3,-89.44,337.1E-9,10.00E-3
1.202E3,-89.43,337.6E-9,10.00E-3
1.205E3,-89.42,338.0E-9,10.00E-3
1.208E3,-89.41,338.5E-9,10.00E-3
1.211E3,-89.40,338.9E-9,10.00E-3
1.213E3,-89.39,339.4E-9,10.00E-3
1.216E3,-89.37,339.8E-9,10.00E-3
1.219E3,-89.36,340.3E-9,10.00E-3
1.222E3,-89.35,340.7E-9,10.00E-3
1.225E3,-89.34,341.2E-9,10.00E-3
1.227E3,-89.33,341.7E-9,10.00E-3
1.230E3,-89.32,342.1E-9,10.00E-3
1.233E3,-89.30,342.6E-9,10.00E-3
1.236E3,-89.29,343.0E-9,10.00E-3
1.239E3,-89.28,343.5E-9,10.00E-3
1.242E3,-89.27,344.0E-9,10.00E-3
1.245E3,-89.26,344.4E-9,10.00E-3
1.247E3,-89.25,344.9E-9,10.00E-3
1.250E3,-89.23,345.4E-9,10.00E-3
1.253E3,-89.22,345.9E-9,10.00E-3
1.256E3,-89.21,346.3E-9,10.00E-3
1.259E3,-89.20,346.8E-9,10.00E-3
1.262E3,-89.19,347.3E-9,10.00E-3
1.265E3,-89.17,347.8E-9,10.00E-3
1.268E3,-89.16,348.2E-9,10.00E-3
1.271E3,-89.15,348.7E-9,10.00E-3
1.274E3,-89.14,349.2E-9,10.00E-3
1.276E3,-89.13,349.7E-9,10.00E-3
1.279E3,-89.11,350.2E-9,10.00E-3
1.282E3,-89.10,350.7E-9,10.00E-3
1.285E3,-89.09,351.2E-9,10.00E-3
1.288E3,-89.08,351.6E-9,10.00E-3
1.291E3,-89.07,352.1E-9,10.00E-3
1.294E3,-89.05,352.6E-9,10.00E-3
1.297E3,-89.04,353.1E-9,10.00E-3
1.300E3,-89.03,353.6E-9,10.00E-3
1.303E3,-89.02,354.1E-9,10.00E-3
1.306E3,-89.00,354.6E-9,10.00E-3
1.309E3,-88.99,355.1E-9,10.00E-3
1.312E3,-88.98,355.6E-9,10.00E-3
1.315E3,-88.97,356.1E-9,10.00E-3
1.318E3,-88.96,356.6E-9,10.00E-3
1.321E3,-88.94,357.1E-9,10.00E-3
1.324E3,-88.93,357.7E-9,10.00E-3
1.327E3,-88.92,358.2E-9,10.00E-3
1.330E3,-88.91,358.7E-9,10.00E-3
1.334E3,-88.89,359.2E-9,10.00E-3
1.337E3,-88.88,359.7E-9,10.00E-3
1.340E3,-88.87,360.2E-9,10.00E-3
1.343E3,-88.86,360.8E-9,10.00E-3
1.346E3,-88.84,361.3E-9,10.00E-3
1.349E3,-88.83,361.8E-9,10.00E-3
1.352E3,-88.82,362.3E-9,10.00E-3
1.355E3,-88.81,362.8E-9,10.00E-3
1.358E3,-88.79,363.4E-9,10.00E-3
1.361E3,-88.78,363.9E-9,10.00E-3
1.365E3,-88.77,364.4E-9,10.00E-3
1.368E3,-88.75,365.0E-9,10.00E-3
1.371E3,-88.74,365.5E-9,10.00E-3
1.374E3,-88.73,366.0E-9,10.00E-3
1.377E3,-88.72,366.6E-9,10.00E-3
1.380E3,-88.70,367.1E-9,10.00E-3
1.384E3,-88.69,367.7E-9,10.00E-3
1.387E3,-88.68,368.2E-9,10.00E-3
1.390E3,-88.67,368.7E-9,10.00E-3
1.393E3,-88.65,369.3E-9,10.00E-3
1.396E3,-88.64,369.8E-9,10.00E-3
1.400E3,-88.63,370.4E-9,10.00E-3
1.403E3,-88.61,370.9E-9,10.00E-3
1.406E3,-88.60,371.5E-9,10.00E-3
1.409E3,-88.59,372.1E-9,10.00E-3
1.413E3,-88.57,372.6E-9,10.00E-3
1.416E3,-88.56,373.2E-9,10.00E-3
1.419E3,-88.55,373.7E-9,10.00E-3
1.422E3,-88.54,374.3E-9,10.00E-3
1.426E3,-88.52,374.9E-9,10.00E-3
1.429E3,-88.51,375.4E-9,10.00E-3
1.432E3,-88.50,376.0E-9,10.00E-3
1.435E3,-88.48,376.6E-9,10.00E-3
1.439E3,-88.47,377.1E-9,10.00E-3
1.442E3,-88.46,377.7E-9,10.00E-3
1.445E3,-88.44,378.3E-9,10.00E-3
1.449E3,-88.43,378.9E-9,10.00E-3
1.452E3,-88.42,379.4E-9,10.00E-3
1.455E3,-88.40,380.0E-9,10.00E-3
1.459E3,-88.39,380.6E-9,10.00E-3
1.462E3,-88.38,381.2E-9,10.00E-3
1.466E3,-88.36,381.8E-9,10.00E-3
1.469E3,-88.35,382.3E-9,10.00E-3
1.472E3,-88.34,382.9E-9,10.00E-3
1.476E3,-88.32,383.5E-9,10.00E-3
1.479E3,-88.31,384.1E-9,10.00E-3
1.483E3,-88.30,384.7E-9,10.00E-3
1.486E3,-88.28,385.3E-9,10.00E-3
1.489E3,-88.27,385.9E-9,10.00E-3
1.493E3,-88.26,386.5E-9,10.00E-3
1.496E3,-88.24,387.1E-9,10.00E-3
1.500E3,-88.23,387.7E-9,10.00E-3
1.503E3,-88.22,388.3E-9,10.00E-3
1.507E3,-88.20,388.9E-9,10.00E-3
1.510E3,-88.19,389.5E-9,10.00E-3
1.514E3,-88.18,390.1E-9,10.00E-3
1.517E3,-88.16,390.8E-9,10.00E-3
1.521E3,-88.15,391.4E-9,10.00E-3
1.524E3,-88.13,392.0E-9,10.00E-3
1.528E3,-88.12,392.6E-9,10.00E-3
1.531E3,-88.11,393.2E-9,10.00E-3
1.535E3,-88.09,393.9E-9,10.00E-3
1.538E3,-88.08,394.5E-9,10.00E-3
1.542E3,-88.07,395.1E-9,10.00E-3
1.545E3,-88.05,395.7E-9,10.00E-3
1.549E3,-88.04,396.4E-9,10.00E-3
1.552E3,-88.02,397.0E-9,10.00E-3
1.556E3,-88.01,397.6E-9,10.00E-3
1.560E3,-88.00,398.3E-9,10.00E-3
1.563E3,-87.98,398.9E-9,10.00E-3
1.567E3,-87.97,399.5E-9,10.00E-3
1.570E3,-87.95,400.2E-9,10.00E-3
1.574E3,-87.94,400.8E-9,10.00E-3
1.578E3,-87.93,401.5E-9,10.00E-3
1.581E3,-87.91,402.1E-9,10.00E-3
1.585E3,-87.90,402.8E-9,10.00E-3
1.589E3,-87.89,403.4E-9,10.00E-3
1.592E3,-87.87,404.1E-9,10.00E-3
1.596E3,-87.86,404.7E-9,10.00E-3
1.600E3,-87.84,405.4E-9,10.00E-3
1.603E3,-87.83,406.0E-9,10.00E-3
1.607E3,-87.81,406.7E-9,10.00E-3
1.611E3,-87.80,407.4E-9,10.00E-3
1.614E3,-87.79,408.0E-9,10.00E-3
1.618E3,-87.77,408.7E-9,10.00E-3
1.622E3,-87.76,409.4E-9,10.00E-3
1.626E3,-87.74,410.0E-9,10.00E-3
1.629E3,-87.73,410.7E-9,10.00E-3
1.633E3,-87.72,411.4E-9,10.00E-3
1.637E3,-87.70,412.0E-9,10.00E-3
1.641E3,-87.69,412.7E-9,10.00E-3
1.644E3,-87.67,413.4E-9,10.00E-3
1.648E3,-87.66,414.1E-9,10.00E-3
1.652E3,-87.64,414.8E-9,10.00E-3
1.656E3,-87.63,415.5E-9,10.00E-3
1.660E3,-87.62,416.1E-9,10.00E-3
1.663E3,-87.60,416.8E-9,10.00E-3
1.667E3,-87.59,417.5E-9,10.00E-3
1.671E3,-87.57,418.2E-9,10.00E-3
1.675E3,-87.56,418.9E-9,10.00E-3
1.679E3,-87.54,419.6E-9,10.00E-3
1.683E3,-87.53,420.3E-9,10.00E-3
1.687E3,-87.51,421.0E-9,10.00E-3
1.690E3,-87.50,421.7E-9,10.00E-3
1.694E3,-87.48,422.4E-9,10.00E-3
1.698E3,-87.47,423.1E-9,10.00E-3
1.702E3,-87.46,423.9E-9,10.00E-3
1.706E3,-87.44,424.6E-9,10.00E-3
1.710E3,-87.43,425.3E-9,10.00E-3
1.714E3,-87.41,426.0E-9,10.00E-3
1.718E3,-87.40,426.7E-9,10.00E-3
1.722E3,-87.38,427.4E-9,10.00E-3
1.726E3,-87.37,428.2E-9,10.00E-3
1.730E3,-87.35,428.9E-9,10.00E-3
1.734E3,-87.34,429.6E-9,10.00E-3
1.738E3,-87.32,430.4E-9,10.00E-3
1.742E3,-87.31,431.1E-9,10.00E-3
1.746E3,-87.29,431.8E-9,10.00E-3
1.750E3,-87.28,432.6E-9,10.00E-3
1.754E3,-87.26,433.3E-9,10.00E-3
1.758E3,-87.25,434.0E-9,10.00E-3
1.762E3,-87.23,434.8E-9,10.00E-3
1.766E3,-87.22,435.5E-9,10.00E-3
1.770E3,-87.20,436.3E-9,10.00E-3
1.774E3,-87.19,437.0E-9,10.00E-3
1.778E3,-87.18,437.8E-9,10.00E-3
1.782E3,-87.16,438.5E-9,10.00E-3
1.786E3,-87.15,439.3E-9,10.00E-3
1.791E3,-87.13,440.0E-9,10.00E-3
1.795E3,-87.12,440.8E-9,10.00E-3
1.799E3,-87.10,441.6E-9,10.00E-3
1.803E3,-87.09,442.3E-9,10.00E-3
1.807E3,-87.07,443.1E-9,10.00E-3
1.811E3,-87.06,443.9E-9,10.00E-3
1.816E3,-87.04,444.6E-9,10.00E-3
1.820E3,-87.02,445.4E-9,10.00E-3
1.824E3,-87.01,446.2E-9,10.00E-3
1.828E3,-86.99,447.0E-9,10.00E-3
1.832E3,-86.98,447.7E-9,10.00E-3
1.837E3,-86.96,448.5E-9,10.00E-3
1.841E3,-86.95,449.3E-9,10.00E-3
1.845E3,-86.93,450.1E-9,10.00E-3
1.849E3,-86.92,450.9E-9,10.00E-3
1.854E3,-86.90,451.7E-9,10.00E-3
1.858E3,-86.89,452.5E-9,10.00E-3
1.862E3,-86.87,453.3E-9,10.00E-3
1.866E3,-86.86,454.1E-9,10.00E-3
1.871E3,-86.84,454.9E-9,10.00E-3
1.875E3,-86.83,455.7E-9,10.00E-3
1.879E3,-86.81,456.5E-9,10.00E-3
1.884E3,-86.80,457.3E-9,10.00E-3
1.888E3,-86.78,458.1E-9,10.00E-3
1.892E3,-86.77,458.9E-9,10.00E-3
1.897E3,-86.75,459.7E-9,10.00E-3
1.901E3,-86.73,460.5E-9,10.00E-3
1.905E3,-86.72,461.4E-9,10.00E-3
1.910E3,-86.70,462.2E-9,10.00E-3
1.914E3,-86.69,463.0E-9,10.00E-3
1.919E3,-86.67,463.8E-9,10.00E-3
1.923E3,-86.66,464.6E-9,10.00E-3
1.928E3,-86.64,465.5E-9,10.00E-3
1.932E3,-86.63,466.3E-9,10.00E-3
1.936E3,-86.61,467.1E-9,10.00E-3
1.941E3,-86.60,468.0E-9,10.00E-3
1.945E3,-86.58,468.8E-9,10.00E-3
1.950E3,-86.56,469.7E-9,10.00E-3
1.954E3,-86.55,470.5E-9,10.00E-3
1.959E3,-86.53,471.4E-9,10.00E-3
1.963E3,-86.52,472.2E-9,10.00E-3
1.968E3,-86.50,473.1E-9,10.00E-3
1.972E3,-86.49,473.9E-9,10.00E-3
1.977E3,-86.47,474.8E-9,10.00E-3
1.982E3,-86.45,475.6E-9,10.00E-3
1.986E3,-86.44,476.5E-9,10.00E-3
1.991E3,-86.42,477.4E-9,10.00E-3
1.995E3,-86.41,478.2E-9,10.00E-3
2.000E3,-86.39,479.1E-9,10.00E-3
2.004E3,-86.38,480.0E-9,10.00E-3
2.009E3,-86.36,480.8E-9,10.00E-3
2.014E3,-86.34,481.7E-9,10.00E-3
2.018E3,-86.33,482.6E-9,10.00E-3
2.023E3,-86.31,483.5E-9,10.00E-3
2.028E3,-86.30,484.4E-9,10.00E-3
2.032E3,-86.28,485.2E-9,10.00E-3
2.037E3,-86.27,486.1E-9,10.00E-3
2.042E3,-86.25,487.0E-9,10.00E-3
2.046E3,-86.23,487.9E-9,10.00E-3
2.051E3,-86.22,488.8E-9,10.00E-3
2.056E3,-86.20,489.7E-9,10.00E-3
2.061E3,-86.19,490.6E-9,10.00E-3
2.065E3,-86.17,491.5E-9,10.00E-3
2.070E3,-86.15,492.4E-9,10.00E-3
2.075E3,-86.14,493.3E-9,10.00E-3
2.080E3,-86.12,494.2E-9,10.00E-3
2.084E3,-86.11,495.1E-9,10.00E-3
2.089E3,-86.09,496.1E-9,10.00E-3
2.094E3,-86.07,497.0E-9,10.00E-3
2.099E3,-86.06,497.9E-9,10.00E-3
2.104E3,-86.04,498.8E-9,10.00E-3
2.109E3,-86.02,499.7E-9,10.00E-3
2.113E3,-86.01,500.7E-9,10.00E-3
2.118E3,-85.99,501.6E-9,10.00E-3
2.123E3,-85.98,502.5E-9,10.00E-3
2.128E3,-85.96,503.5E-9,10.00E-3
2.133E3,-85.94,504.4E-9,10.00E-3
2.138E3,-85.93,505.4E-9,10.00E-3
2.143E3,-85.91,506.3E-9,10.00E-3
2.148E3,-85.90,507.2E-9,10.00E-3
2.153E3,-85.88,508.2E-9,10.00E-3
2.158E3,-85.86,509.1E-9,10.00E-3
2.163E3,-85.85,510.1E-9,10.00E-3
2.168E3,-85.83,511.1E-9,10.00E-3
2.173E3,-85.81,512.0E-9,10.00E-3
2.178E3,-85.80,513.0E-9,10.00E-3
2.183E3,-85.78,513.9E-9,10.00E-3
2.188E3,-85.77,514.9E-9,10.00E-3
2.193E3,-85.75,515.9E-9,10.00E-3
2.198E3,-85.73,516.9E-9,10.00E-3
2.203E3,-85.72,517.8E-9,10.00E-3
2.208E3,-85.70,518.8E-9,10.00E-3
2.213E3,-85.68,519.8E-9,10.00E-3
2.218E3,-85.67,520.8E-9,10.00E-3
2.223E3,-85.65,521.8E-9,10.00E-3
2.228E3,-85.63,522.7E-9,10.00E-3
2.234E3,-85.62,523.7E-9,10.00E-3
2.239E3,-85.60,524.7E-9,10.00E-3
2.244E3,-85.58,525.7E-9,10.00E-3
2.249E3,-85.57,526.7E-9,10.00E-3
2.254E3,-85.55,527.7E-9,10.00E-3
2.259E3,-85.54,528.7E-9,10.00E-3
2.265E3,-85.52,529.7E-9,10.00E-3
2.270E3,-85.50,530.8E-9,10.00E-3
2.275E3,-85.49,531.8E-9,10.00E-3
2.280E3,-85.47,532.8E-9,10.00E-3
2.286E3,-85.45,533.8E-9,10.00E-3
2.291E3,-85.44,534.8E-9,10.00E-3
2.296E3,-85.42,535.8E-9,10.00E-3
2.301E3,-85.40,536.9E-9,10.00E-3
2.307E3,-85.39,537.9E-9,10.00E-3
2.312E3,-85.37,538.9E-9,10.00E-3
2.317E3,-85.35,540.0E-9,10.00E-3
2.323E3,-85.34,541.0E-9,10.00E-3
2.328E3,-85.32,542.0E-9,10.00E-3
2.333E3,-85.30,543.1E-9,10.00E-3
2.339E3,-85.29,544.1E-9,10.00E-3
2.344E3,-85.27,545.2E-9,10.00E-3
2.350E3,-85.25,546.2E-9,10.00E-3
2.355E3,-85.24,547.3E-9,10.00E-3
2.360E3,-85.22,548.4E-9,10.00E-3
2.366E3,-85.20,549.4E-9,10.00E-3
2.371E3,-85.19,550.5E-9,10.00E-3
2.377E3,-85.17,551.5E-9,10.00E-3
2.382E3,-85.15,552.6E-9,10.00E-3
2.388E3,-85.13,553.7E-9,10.00E-3
2.393E3,-85.12,554.8E-9,10.00E-3
2.399E3,-85.10,555.8E-9,10.00E-3
2.404E3,-85.08,556.9E-9,10.00E-3
2.410E3,-85.07,558.0E-9,10.00E-3
2.415E3,-85.05,559.1E-9,10.00E-3
2.421E3,-85.03,560.2E-9,10.00E-3
2.427E3,-85.02,561.3E-9,10.00E-3
2.432E3,-85.00,562.4E-9,10.00E-3
2.438E3,-84.98,563.5E-9,10.00E-3
2.443E3,-84.97,564.6E-9,10.00E-3
2.449E3,-84.95,565.7E-9,10.00E-3
2.455E3,-84.93,566.8E-9,10.00E-3
2.460E3,-84.91,567.9E-9,10.00E-3
2.466E3,-84.90,569.0E-9,10.00E-3
2.472E3,-84.88,570.1E-9,10.00E-3
2.477E3,-84.86,571.2E-9,10.00E-3
2.483E3,-84.85,572.3E-9,10.00E-3
2.489E3,-84.83,573.5E-9,10.00E-3
2.495E3,-84.81,574.6E-9,10.00E-3
2.500E3,-84.80,575.7E-9,10.00E-3
2.506E3,-84.78,576.9E-9,10.00E-3
2.512E3,-84.76,578.0E-9,10.00E-3
2.518E3,-84.74,579.1E-9,10.00E-3
2.523E3,-84.73,580.3E-9,10.00E-3
2.529E3,-84.71,581.4E-9,10.00E-3
2.535E3,-84.69,582.6E-9,10.00E-3
2.541E3,-84.68,583.7E-9,10.00E-3
2.547E3,-84.66,584.9E-9,10.00E-3
2.553E3,-84.64,586.0E-9,10.00E-3
2.559E3,-84.62,587.2E-9,10.00E-3
2.564E3,-84.61,588.4E-9,10.00E-3
2.570E3,-84.59,589.5E-9,10.00E-3
2.576E3,-84.57,590.7E-9,10.00E-3
2.582E3,-84.56,591.9E-9,10.00E-3
2.588E3,-84.54,593.0E-9,10.00E-3
2.594E3,-84.52,594.2E-9,10.00E-3
2.600E3,-84.50,595.4E-9,10.00E-3
2.606E3,-84.49,596.6E-9,10.00E-3
2.612E3,-84.47,597.8E-9,10.00E-3
2.618E3,-84.45,599.0E-9,10.00E-3
2.624E3,-84.43,600.2E-9,10.00E-3
2.630E3,-84.42,601.4E-9,10.00E-3
2.636E3,-84.40,602.6E-9,10.00E-3
2.642E3,-84.38,603.8E-9,10.00E-3
2.649E3,-84.37,605.0E-9,10.00E-3
2.655E3,-84.35,606.2E-9,10.00E-3
2.661E3,-84.33,607.4E-9,10.00E-3
2.667E3,-84.31,608.6E-9,10.00E-3
2.673E3,-84.30,609.8E-9,10.00E-3
2.679E3,-84.28,611.1E-9,10.00E-3
2.685E3,-84.26,612.3E-9,10.00E-3
2.692E3,-84.24,613.5E-9,10.00E-3
2.698E3,-84.23,614.7E-9,10.00E-3
2.704E3,-84.21,616.0E-9,10.00E-3
2.710E3,-84.19,617.2E-9,10.00E-3
2.716E3,-84.17,618.5E-9,10.00E-3
2.723E3,-84.16,619.7E-9,10.00E-3
2.729E3,-84.14,621.0E-9,10.00E-3
2.735E3,-84.12,622.2E-9,10.00E-3
2.742E3,-84.10,623.5E-9,10.00E-3
2.748E3,-84.09,624.7E-9,10.00E-3
2.754E3,-84.07,626.0E-9,10.00E-3
2.761E3,-84.05,627.2E-9,10.00E-3
2.767E3,-84.03,628.5E-9,10.00E-3
2.773E3,-84.02,629.8E-9,10.00E-3
2.780E3,-84.00,631.1E-9,10.00E-3
2.786E3,-83.98,632.3E-9,10.00E-3
2.793E3,-83.96,633.6E-9,10.00E-3
2.799E3,-83.95,634.9E-9,10.00E-3
2.805E3,-83.93,636.2E-9,10.00E-3
2.812E3,-83.91,637.5E-9,10.00E-3
2.818E3,-83.89,638.8E-9,10.00E-3
2.825E3,-83.88,640.1E-9,10.00E-3
2.831E3,-83.86,641.4E-9,10.00E-3
2.838E3,-83.84,642.7E-9,10.00E-3
2.844E3,-83.82,644.0E-9,10.00E-3
2.851E3,-83.80,645.3E-9,10.00E-3
2.858E3,-83.79,646.6E-9,10.00E-3
2.864E3,-83.77,647.9E-9,10.00E-3
2.871E3,-83.75,649.3E-9,10.00E-3
2.877E3,-83.73,650.6E-9,10.00E-3
2.884E3,-83.72,651.9E-9,10.00E-3
2.891E3,-83.70,653.2E-9,10.00E-3
2.897E3,-83.68,654.6E-9,10.00E-3
2.904E3,-83.66,655.9E-9,10.00E-3
2.911E3,-83.65,657.3E-9,10.00E-3
2.917E3,-83.63,658.6E-9,10.00E-3
2.924E3,-83.61,659.9E-9,10.00E-3
2.931E3,-83.59,661.3E-9,10.00E-3
2.938E3,-83.57,662.7E-9,10.00E-3
2.944E3,-83.56,664.0E-9,10.00E-3
2.951E3,-83.54,665.4E-9,10.00E-3
2.958E3,-83.52,666.7E-9,10.00E-3
2.965E3,-83.50,668.1E-9,10.00E-3
2.972E3,-83.49,669.5E-9,10.00E-3
2.979E3,-83.47,670.9E-9,10.00E-3
2.985E3,-83.45,672.2E-9,10.00E-3
2.992E3,-83.43,673.6E-9,10.00E-3
