freq (Hz),"dB20((VF(""/Vout"") / VF(""/Vline""))) (dB)",Vline (V),Vout (V)
4.75E+05,-32.1,1.00E-02,2.48E-04
4.76E+05,-32.12,1.00E-02,2.48E-04
4.78E+05,-32.15,1.00E-02,2.47E-04
4.79E+05,-32.18,1.00E-02,2.46E-04
4.80E+05,-32.21,1.00E-02,2.45E-04
4.81E+05,-32.24,1.00E-02,2.44E-04
4.82E+05,-32.27,1.00E-02,2.43E-04
4.83E+05,-32.3,1.00E-02,2.43E-04
4.84E+05,-32.33,1.00E-02,2.42E-04
4.85E+05,-32.36,1.00E-02,2.41E-04
4.86E+05,-32.39,1.00E-02,2.40E-04
4.88E+05,-32.42,1.00E-02,2.39E-04
4.89E+05,-32.45,1.00E-02,2.38E-04
4.90E+05,-32.48,1.00E-02,2.38E-04
4.91E+05,-32.51,1.00E-02,2.37E-04
4.92E+05,-32.54,1.00E-02,2.36E-04
4.93E+05,-32.57,1.00E-02,2.35E-04
4.94E+05,-32.61,1.00E-02,2.34E-04
4.96E+05,-32.64,1.00E-02,2.34E-04
4.97E+05,-32.67,1.00E-02,2.33E-04
4.98E+05,-32.7,1.00E-02,2.32E-04
4.99E+05,-32.73,1.00E-02,2.31E-04
5.00E+05,-32.76,1.00E-02,2.30E-04
5.01E+05,-32.79,1.00E-02,2.29E-04
5.02E+05,-32.82,1.00E-02,2.29E-04
5.04E+05,-32.85,1.00E-02,2.28E-04
5.05E+05,-32.88,1.00E-02,2.27E-04
5.06E+05,-32.92,1.00E-02,2.26E-04
5.07E+05,-32.95,1.00E-02,2.25E-04
5.08E+05,-32.98,1.00E-02,2.24E-04
5.09E+05,-33.01,1.00E-02,2.24E-04
5.11E+05,-33.04,1.00E-02,2.23E-04
5.12E+05,-33.07,1.00E-02,2.22E-04
5.13E+05,-33.11,1.00E-02,2.21E-04
5.14E+05,-33.14,1.00E-02,2.20E-04
5.15E+05,-33.17,1.00E-02,2.20E-04
5.16E+05,-33.2,1.00E-02,2.19E-04
5.18E+05,-33.23,1.00E-02,2.18E-04
5.19E+05,-33.27,1.00E-02,2.17E-04
5.20E+05,-33.3,1.00E-02,2.16E-04
5.21E+05,-33.33,1.00E-02,2.16E-04
5.22E+05,-33.36,1.00E-02,2.15E-04
5.24E+05,-33.4,1.00E-02,2.14E-04
5.25E+05,-33.43,1.00E-02,2.13E-04
5.26E+05,-33.46,1.00E-02,2.12E-04
5.27E+05,-33.49,1.00E-02,2.12E-04
5.28E+05,-33.53,1.00E-02,2.11E-04
5.30E+05,-33.56,1.00E-02,2.10E-04
5.31E+05,-33.59,1.00E-02,2.09E-04
5.32E+05,-33.62,1.00E-02,2.08E-04
5.33E+05,-33.66,1.00E-02,2.08E-04
5.35E+05,-33.69,1.00E-02,2.07E-04
5.36E+05,-33.72,1.00E-02,2.06E-04
5.37E+05,-33.76,1.00E-02,2.05E-04
5.38E+05,-33.79,1.00E-02,2.04E-04
5.40E+05,-33.82,1.00E-02,2.04E-04
5.41E+05,-33.86,1.00E-02,2.03E-04
5.42E+05,-33.89,1.00E-02,2.02E-04
5.43E+05,-33.92,1.00E-02,2.01E-04
5.45E+05,-33.96,1.00E-02,2.01E-04
5.46E+05,-33.99,1.00E-02,2.00E-04
5.47E+05,-34.02,1.00E-02,1.99E-04
5.48E+05,-34.06,1.00E-02,1.98E-04
5.50E+05,-34.09,1.00E-02,1.98E-04
5.51E+05,-34.12,1.00E-02,1.97E-04
5.52E+05,-34.16,1.00E-02,1.96E-04
5.53E+05,-34.19,1.00E-02,1.95E-04
5.55E+05,-34.23,1.00E-02,1.94E-04
5.56E+05,-34.26,1.00E-02,1.94E-04
5.57E+05,-34.29,1.00E-02,1.93E-04
5.59E+05,-34.33,1.00E-02,1.92E-04
5.60E+05,-34.36,1.00E-02,1.91E-04
5.61E+05,-34.4,1.00E-02,1.91E-04
5.62E+05,-34.43,1.00E-02,1.90E-04
5.64E+05,-34.47,1.00E-02,1.89E-04
5.65E+05,-34.5,1.00E-02,1.88E-04
5.66E+05,-34.53,1.00E-02,1.88E-04
5.68E+05,-34.57,1.00E-02,1.87E-04
5.69E+05,-34.6,1.00E-02,1.86E-04
5.70E+05,-34.64,1.00E-02,1.85E-04
5.72E+05,-34.67,1.00E-02,1.85E-04
5.73E+05,-34.71,1.00E-02,1.84E-04
5.74E+05,-34.74,1.00E-02,1.83E-04
5.75E+05,-34.78,1.00E-02,1.83E-04
5.77E+05,-34.81,1.00E-02,1.82E-04
5.78E+05,-34.85,1.00E-02,1.81E-04
5.79E+05,-34.88,1.00E-02,1.80E-04
5.81E+05,-34.92,1.00E-02,1.80E-04
5.82E+05,-34.95,1.00E-02,1.79E-04
5.83E+05,-34.98,1.00E-02,1.78E-04
5.85E+05,-35.02,1.00E-02,1.77E-04
5.86E+05,-35.06,1.00E-02,1.77E-04
5.88E+05,-35.09,1.00E-02,1.76E-04
5.89E+05,-35.13,1.00E-02,1.75E-04
5.90E+05,-35.16,1.00E-02,1.75E-04
5.92E+05,-35.2,1.00E-02,1.74E-04
5.93E+05,-35.23,1.00E-02,1.73E-04
5.94E+05,-35.27,1.00E-02,1.73E-04
5.96E+05,-35.3,1.00E-02,1.72E-04
5.97E+05,-35.34,1.00E-02,1.71E-04
5.98E+05,-35.37,1.00E-02,1.70E-04
6.00E+05,-35.41,1.00E-02,1.70E-04
6.01E+05,-35.44,1.00E-02,1.69E-04
6.03E+05,-35.48,1.00E-02,1.68E-04
6.04E+05,-35.51,1.00E-02,1.68E-04
6.05E+05,-35.55,1.00E-02,1.67E-04
6.07E+05,-35.59,1.00E-02,1.66E-04
6.08E+05,-35.62,1.00E-02,1.66E-04
6.10E+05,-35.66,1.00E-02,1.65E-04
6.11E+05,-35.69,1.00E-02,1.64E-04
6.12E+05,-35.73,1.00E-02,1.64E-04
6.14E+05,-35.76,1.00E-02,1.63E-04
6.15E+05,-35.8,1.00E-02,1.62E-04
6.17E+05,-35.84,1.00E-02,1.62E-04
6.18E+05,-35.87,1.00E-02,1.61E-04
6.19E+05,-35.91,1.00E-02,1.60E-04
6.21E+05,-35.94,1.00E-02,1.60E-04
6.22E+05,-35.98,1.00E-02,1.59E-04
6.24E+05,-36.02,1.00E-02,1.58E-04
6.25E+05,-36.05,1.00E-02,1.58E-04
6.27E+05,-36.09,1.00E-02,1.57E-04
6.28E+05,-36.12,1.00E-02,1.56E-04
6.30E+05,-36.16,1.00E-02,1.56E-04
6.31E+05,-36.2,1.00E-02,1.55E-04
6.32E+05,-36.23,1.00E-02,1.54E-04
6.34E+05,-36.27,1.00E-02,1.54E-04
6.35E+05,-36.31,1.00E-02,1.53E-04
6.37E+05,-36.34,1.00E-02,1.52E-04
6.38E+05,-36.38,1.00E-02,1.52E-04
6.40E+05,-36.41,1.00E-02,1.51E-04
6.41E+05,-36.45,1.00E-02,1.51E-04
6.43E+05,-36.49,1.00E-02,1.50E-04
6.44E+05,-36.52,1.00E-02,1.49E-04
6.46E+05,-36.56,1.00E-02,1.49E-04
6.47E+05,-36.6,1.00E-02,1.48E-04
6.49E+05,-36.63,1.00E-02,1.47E-04
6.50E+05,-36.67,1.00E-02,1.47E-04
6.52E+05,-36.71,1.00E-02,1.46E-04
6.53E+05,-36.74,1.00E-02,1.46E-04
6.55E+05,-36.78,1.00E-02,1.45E-04
6.56E+05,-36.82,1.00E-02,1.44E-04
6.58E+05,-36.85,1.00E-02,1.44E-04
6.59E+05,-36.89,1.00E-02,1.43E-04
6.61E+05,-36.93,1.00E-02,1.43E-04
6.62E+05,-36.96,1.00E-02,1.42E-04
6.64E+05,-37,1.00E-02,1.41E-04
6.65E+05,-37.04,1.00E-02,1.41E-04
6.67E+05,-37.07,1.00E-02,1.40E-04
6.68E+05,-37.11,1.00E-02,1.40E-04
6.70E+05,-37.15,1.00E-02,1.39E-04
6.71E+05,-37.18,1.00E-02,1.38E-04
6.73E+05,-37.22,1.00E-02,1.38E-04
6.75E+05,-37.26,1.00E-02,1.37E-04
6.76E+05,-37.29,1.00E-02,1.37E-04
6.78E+05,-37.33,1.00E-02,1.36E-04
6.79E+05,-37.37,1.00E-02,1.35E-04
6.81E+05,-37.4,1.00E-02,1.35E-04
6.82E+05,-37.44,1.00E-02,1.34E-04
6.84E+05,-37.48,1.00E-02,1.34E-04
6.86E+05,-37.52,1.00E-02,1.33E-04
6.87E+05,-37.55,1.00E-02,1.33E-04
6.89E+05,-37.59,1.00E-02,1.32E-04
6.90E+05,-37.63,1.00E-02,1.31E-04
6.92E+05,-37.66,1.00E-02,1.31E-04
6.93E+05,-37.7,1.00E-02,1.30E-04
6.95E+05,-37.74,1.00E-02,1.30E-04
6.97E+05,-37.77,1.00E-02,1.29E-04
6.98E+05,-37.81,1.00E-02,1.29E-04
7.00E+05,-37.85,1.00E-02,1.28E-04
7.02E+05,-37.89,1.00E-02,1.28E-04
7.03E+05,-37.92,1.00E-02,1.27E-04
7.05E+05,-37.96,1.00E-02,1.27E-04
7.06E+05,-38,1.00E-02,1.26E-04
7.08E+05,-38.03,1.00E-02,1.25E-04
7.10E+05,-38.07,1.00E-02,1.25E-04
7.11E+05,-38.11,1.00E-02,1.24E-04
7.13E+05,-38.15,1.00E-02,1.24E-04
7.15E+05,-38.18,1.00E-02,1.23E-04
7.16E+05,-38.22,1.00E-02,1.23E-04
7.18E+05,-38.26,1.00E-02,1.22E-04
7.19E+05,-38.3,1.00E-02,1.22E-04
7.21E+05,-38.33,1.00E-02,1.21E-04
7.23E+05,-38.37,1.00E-02,1.21E-04
7.24E+05,-38.41,1.00E-02,1.20E-04
7.26E+05,-38.44,1.00E-02,1.20E-04
7.28E+05,-38.48,1.00E-02,1.19E-04
7.30E+05,-38.52,1.00E-02,1.19E-04
7.31E+05,-38.56,1.00E-02,1.18E-04
7.33E+05,-38.59,1.00E-02,1.18E-04
7.35E+05,-38.63,1.00E-02,1.17E-04
7.36E+05,-38.67,1.00E-02,1.17E-04
7.38E+05,-38.71,1.00E-02,1.16E-04
7.40E+05,-38.74,1.00E-02,1.16E-04
7.41E+05,-38.78,1.00E-02,1.15E-04
7.43E+05,-38.82,1.00E-02,1.15E-04
7.45E+05,-38.86,1.00E-02,1.14E-04
7.46E+05,-38.89,1.00E-02,1.14E-04
7.48E+05,-38.93,1.00E-02,1.13E-04
7.50E+05,-38.97,1.00E-02,1.13E-04
7.52E+05,-39.01,1.00E-02,1.12E-04
7.53E+05,-39.04,1.00E-02,1.12E-04
7.55E+05,-39.08,1.00E-02,1.11E-04
7.57E+05,-39.12,1.00E-02,1.11E-04
7.59E+05,-39.16,1.00E-02,1.10E-04
7.60E+05,-39.19,1.00E-02,1.10E-04
7.62E+05,-39.23,1.00E-02,1.09E-04
7.64E+05,-39.27,1.00E-02,1.09E-04
7.66E+05,-39.31,1.00E-02,1.08E-04
7.67E+05,-39.34,1.00E-02,1.08E-04
7.69E+05,-39.38,1.00E-02,1.07E-04
7.71E+05,-39.42,1.00E-02,1.07E-04
7.73E+05,-39.46,1.00E-02,1.07E-04
7.75E+05,-39.49,1.00E-02,1.06E-04
7.76E+05,-39.53,1.00E-02,1.06E-04
7.78E+05,-39.57,1.00E-02,1.05E-04
7.80E+05,-39.61,1.00E-02,1.05E-04
7.82E+05,-39.64,1.00E-02,1.04E-04
7.83E+05,-39.68,1.00E-02,1.04E-04
7.85E+05,-39.72,1.00E-02,1.03E-04
7.87E+05,-39.76,1.00E-02,1.03E-04
7.89E+05,-39.79,1.00E-02,1.02E-04
7.91E+05,-39.83,1.00E-02,1.02E-04
7.93E+05,-39.87,1.00E-02,1.02E-04
7.94E+05,-39.91,1.00E-02,1.01E-04
7.96E+05,-39.94,1.00E-02,1.01E-04
7.98E+05,-39.98,1.00E-02,1.00E-04
8.00E+05,-40.02,1.00E-02,9.98E-05
8.02E+05,-40.06,1.00E-02,9.94E-05
8.04E+05,-40.09,1.00E-02,9.89E-05
8.05E+05,-40.13,1.00E-02,9.85E-05
8.07E+05,-40.17,1.00E-02,9.81E-05
8.09E+05,-40.21,1.00E-02,9.77E-05
8.11E+05,-40.24,1.00E-02,9.72E-05
8.13E+05,-40.28,1.00E-02,9.68E-05
8.15E+05,-40.32,1.00E-02,9.64E-05
8.17E+05,-40.36,1.00E-02,9.60E-05
8.19E+05,-40.39,1.00E-02,9.56E-05
8.20E+05,-40.43,1.00E-02,9.52E-05
8.22E+05,-40.47,1.00E-02,9.48E-05
8.24E+05,-40.51,1.00E-02,9.43E-05
8.26E+05,-40.54,1.00E-02,9.39E-05
8.28E+05,-40.58,1.00E-02,9.35E-05
8.30E+05,-40.62,1.00E-02,9.31E-05
8.32E+05,-40.66,1.00E-02,9.27E-05
8.34E+05,-40.69,1.00E-02,9.23E-05
8.36E+05,-40.73,1.00E-02,9.19E-05
8.38E+05,-40.77,1.00E-02,9.15E-05
8.40E+05,-40.81,1.00E-02,9.11E-05
8.41E+05,-40.84,1.00E-02,9.07E-05
8.43E+05,-40.88,1.00E-02,9.04E-05
8.45E+05,-40.92,1.00E-02,9.00E-05
8.47E+05,-40.96,1.00E-02,8.96E-05
8.49E+05,-40.99,1.00E-02,8.92E-05
8.51E+05,-41.03,1.00E-02,8.88E-05
8.53E+05,-41.07,1.00E-02,8.84E-05
8.55E+05,-41.11,1.00E-02,8.80E-05
8.57E+05,-41.14,1.00E-02,8.77E-05
8.59E+05,-41.18,1.00E-02,8.73E-05
8.61E+05,-41.22,1.00E-02,8.69E-05
8.63E+05,-41.26,1.00E-02,8.65E-05
8.65E+05,-41.29,1.00E-02,8.62E-05
8.67E+05,-41.33,1.00E-02,8.58E-05
8.69E+05,-41.37,1.00E-02,8.54E-05
8.71E+05,-41.41,1.00E-02,8.51E-05
8.73E+05,-41.44,1.00E-02,8.47E-05
8.75E+05,-41.48,1.00E-02,8.43E-05
8.77E+05,-41.52,1.00E-02,8.40E-05
8.79E+05,-41.56,1.00E-02,8.36E-05
8.81E+05,-41.59,1.00E-02,8.32E-05
8.83E+05,-41.63,1.00E-02,8.29E-05
8.85E+05,-41.67,1.00E-02,8.25E-05
8.87E+05,-41.71,1.00E-02,8.22E-05
8.89E+05,-41.74,1.00E-02,8.18E-05
8.91E+05,-41.78,1.00E-02,8.15E-05
8.93E+05,-41.82,1.00E-02,8.11E-05
8.95E+05,-41.86,1.00E-02,8.08E-05
8.97E+05,-41.89,1.00E-02,8.04E-05
9.00E+05,-41.93,1.00E-02,8.01E-05
9.02E+05,-41.97,1.00E-02,7.97E-05
9.04E+05,-42.01,1.00E-02,7.94E-05
9.06E+05,-42.04,1.00E-02,7.90E-05
9.08E+05,-42.08,1.00E-02,7.87E-05
9.10E+05,-42.12,1.00E-02,7.84E-05
9.12E+05,-42.16,1.00E-02,7.80E-05
9.14E+05,-42.19,1.00E-02,7.77E-05
9.16E+05,-42.23,1.00E-02,7.74E-05
9.18E+05,-42.27,1.00E-02,7.70E-05
9.20E+05,-42.31,1.00E-02,7.67E-05
9.23E+05,-42.34,1.00E-02,7.64E-05
9.25E+05,-42.38,1.00E-02,7.60E-05
9.27E+05,-42.42,1.00E-02,7.57E-05
9.29E+05,-42.45,1.00E-02,7.54E-05
9.31E+05,-42.49,1.00E-02,7.51E-05
9.33E+05,-42.53,1.00E-02,7.47E-05
9.35E+05,-42.57,1.00E-02,7.44E-05
9.38E+05,-42.6,1.00E-02,7.41E-05
9.40E+05,-42.64,1.00E-02,7.38E-05
9.42E+05,-42.68,1.00E-02,7.35E-05
9.44E+05,-42.72,1.00E-02,7.32E-05
9.46E+05,-42.75,1.00E-02,7.28E-05
9.48E+05,-42.79,1.00E-02,7.25E-05
9.51E+05,-42.83,1.00E-02,7.22E-05
9.53E+05,-42.86,1.00E-02,7.19E-05
9.55E+05,-42.9,1.00E-02,7.16E-05
9.57E+05,-42.94,1.00E-02,7.13E-05
9.59E+05,-42.98,1.00E-02,7.10E-05
9.62E+05,-43.01,1.00E-02,7.07E-05
9.64E+05,-43.05,1.00E-02,7.04E-05
9.66E+05,-43.09,1.00E-02,7.01E-05
9.68E+05,-43.12,1.00E-02,6.98E-05
9.71E+05,-43.16,1.00E-02,6.95E-05
9.73E+05,-43.2,1.00E-02,6.92E-05
9.75E+05,-43.24,1.00E-02,6.89E-05
9.77E+05,-43.27,1.00E-02,6.86E-05
9.80E+05,-43.31,1.00E-02,6.83E-05
9.82E+05,-43.35,1.00E-02,6.80E-05
9.84E+05,-43.38,1.00E-02,6.77E-05
9.86E+05,-43.42,1.00E-02,6.74E-05
9.89E+05,-43.46,1.00E-02,6.72E-05
9.91E+05,-43.5,1.00E-02,6.69E-05
9.93E+05,-43.53,1.00E-02,6.66E-05
9.95E+05,-43.57,1.00E-02,6.63E-05
9.98E+05,-43.61,1.00E-02,6.60E-05
1.00E+06,-43.64,1.00E-02,6.57E-05
1.00E+06,-43.68,1.00E-02,6.55E-05
1.01E+06,-43.72,1.00E-02,6.52E-05
1.01E+06,-43.75,1.00E-02,6.49E-05
1.01E+06,-43.79,1.00E-02,6.46E-05
1.01E+06,-43.83,1.00E-02,6.44E-05
1.01E+06,-43.87,1.00E-02,6.41E-05
1.02E+06,-43.9,1.00E-02,6.38E-05
1.02E+06,-43.94,1.00E-02,6.35E-05
1.02E+06,-43.98,1.00E-02,6.33E-05
1.02E+06,-44.01,1.00E-02,6.30E-05
1.03E+06,-44.05,1.00E-02,6.27E-05
1.03E+06,-44.09,1.00E-02,6.25E-05
1.03E+06,-44.12,1.00E-02,6.22E-05
1.03E+06,-44.16,1.00E-02,6.19E-05
1.04E+06,-44.2,1.00E-02,6.17E-05
1.04E+06,-44.23,1.00E-02,6.14E-05
1.04E+06,-44.27,1.00E-02,6.12E-05
1.04E+06,-44.31,1.00E-02,6.09E-05
1.05E+06,-44.34,1.00E-02,6.06E-05
1.05E+06,-44.38,1.00E-02,6.04E-05
1.05E+06,-44.42,1.00E-02,6.01E-05
1.05E+06,-44.46,1.00E-02,5.99E-05
1.05E+06,-44.49,1.00E-02,5.96E-05
1.06E+06,-44.53,1.00E-02,5.94E-05
1.06E+06,-44.57,1.00E-02,5.91E-05
1.06E+06,-44.6,1.00E-02,5.89E-05
1.06E+06,-44.64,1.00E-02,5.86E-05
1.07E+06,-44.68,1.00E-02,5.84E-05
1.07E+06,-44.71,1.00E-02,5.81E-05
1.07E+06,-44.75,1.00E-02,5.79E-05
1.07E+06,-44.79,1.00E-02,5.76E-05
1.08E+06,-44.82,1.00E-02,5.74E-05
1.08E+06,-44.86,1.00E-02,5.72E-05
1.08E+06,-44.9,1.00E-02,5.69E-05
1.08E+06,-44.93,1.00E-02,5.67E-05
1.09E+06,-44.97,1.00E-02,5.64E-05
1.09E+06,-45,1.00E-02,5.62E-05
1.09E+06,-45.04,1.00E-02,5.60E-05
1.09E+06,-45.08,1.00E-02,5.57E-05
1.10E+06,-45.11,1.00E-02,5.55E-05
1.10E+06,-45.15,1.00E-02,5.53E-05
1.10E+06,-45.19,1.00E-02,5.50E-05
1.10E+06,-45.22,1.00E-02,5.48E-05
1.11E+06,-45.26,1.00E-02,5.46E-05
1.11E+06,-45.3,1.00E-02,5.43E-05
1.11E+06,-45.33,1.00E-02,5.41E-05
1.11E+06,-45.37,1.00E-02,5.39E-05
1.12E+06,-45.41,1.00E-02,5.37E-05
1.12E+06,-45.44,1.00E-02,5.34E-05
1.12E+06,-45.48,1.00E-02,5.32E-05
1.13E+06,-45.52,1.00E-02,5.30E-05
1.13E+06,-45.55,1.00E-02,5.28E-05
1.13E+06,-45.59,1.00E-02,5.26E-05
1.13E+06,-45.62,1.00E-02,5.23E-05
1.14E+06,-45.66,1.00E-02,5.21E-05
1.14E+06,-45.7,1.00E-02,5.19E-05
1.14E+06,-45.73,1.00E-02,5.17E-05
1.14E+06,-45.77,1.00E-02,5.15E-05
1.15E+06,-45.81,1.00E-02,5.13E-05
1.15E+06,-45.84,1.00E-02,5.10E-05
1.15E+06,-45.88,1.00E-02,5.08E-05
1.15E+06,-45.91,1.00E-02,5.06E-05
1.16E+06,-45.95,1.00E-02,5.04E-05
1.16E+06,-45.99,1.00E-02,5.02E-05
1.16E+06,-46.02,1.00E-02,5.00E-05
1.16E+06,-46.06,1.00E-02,4.98E-05
1.17E+06,-46.09,1.00E-02,4.96E-05
1.17E+06,-46.13,1.00E-02,4.94E-05
1.17E+06,-46.17,1.00E-02,4.92E-05
1.18E+06,-46.2,1.00E-02,4.90E-05
1.18E+06,-46.24,1.00E-02,4.88E-05
1.18E+06,-46.28,1.00E-02,4.86E-05
1.18E+06,-46.31,1.00E-02,4.84E-05
1.19E+06,-46.35,1.00E-02,4.82E-05
1.19E+06,-46.38,1.00E-02,4.80E-05
1.19E+06,-46.42,1.00E-02,4.78E-05
1.19E+06,-46.46,1.00E-02,4.76E-05
1.20E+06,-46.49,1.00E-02,4.74E-05
1.20E+06,-46.53,1.00E-02,4.72E-05
1.20E+06,-46.56,1.00E-02,4.70E-05
1.21E+06,-46.6,1.00E-02,4.68E-05
1.21E+06,-46.63,1.00E-02,4.66E-05
1.21E+06,-46.67,1.00E-02,4.64E-05
1.21E+06,-46.71,1.00E-02,4.62E-05
1.22E+06,-46.74,1.00E-02,4.60E-05
1.22E+06,-46.78,1.00E-02,4.58E-05
1.22E+06,-46.81,1.00E-02,4.56E-05
1.23E+06,-46.85,1.00E-02,4.55E-05
1.23E+06,-46.89,1.00E-02,4.53E-05
1.23E+06,-46.92,1.00E-02,4.51E-05
1.23E+06,-46.96,1.00E-02,4.49E-05
1.24E+06,-46.99,1.00E-02,4.47E-05
1.24E+06,-47.03,1.00E-02,4.45E-05
1.24E+06,-47.06,1.00E-02,4.43E-05
1.25E+06,-47.1,1.00E-02,4.42E-05
1.25E+06,-47.14,1.00E-02,4.40E-05
1.25E+06,-47.17,1.00E-02,4.38E-05
1.25E+06,-47.21,1.00E-02,4.36E-05
1.26E+06,-47.24,1.00E-02,4.34E-05
1.26E+06,-47.28,1.00E-02,4.33E-05
1.26E+06,-47.31,1.00E-02,4.31E-05
1.27E+06,-47.35,1.00E-02,4.29E-05
1.27E+06,-47.38,1.00E-02,4.27E-05
1.27E+06,-47.42,1.00E-02,4.26E-05
1.27E+06,-47.45,1.00E-02,4.24E-05
1.28E+06,-47.49,1.00E-02,4.22E-05
1.28E+06,-47.53,1.00E-02,4.20E-05
1.28E+06,-47.56,1.00E-02,4.19E-05
1.29E+06,-47.6,1.00E-02,4.17E-05
1.29E+06,-47.63,1.00E-02,4.15E-05
1.29E+06,-47.67,1.00E-02,4.14E-05
1.29E+06,-47.7,1.00E-02,4.12E-05
1.30E+06,-47.74,1.00E-02,4.10E-05
1.30E+06,-47.77,1.00E-02,4.09E-05
1.30E+06,-47.81,1.00E-02,4.07E-05
1.31E+06,-47.84,1.00E-02,4.05E-05
1.31E+06,-47.88,1.00E-02,4.04E-05
1.31E+06,-47.91,1.00E-02,4.02E-05
1.32E+06,-47.95,1.00E-02,4.00E-05
1.32E+06,-47.98,1.00E-02,3.99E-05
1.32E+06,-48.02,1.00E-02,3.97E-05
1.32E+06,-48.06,1.00E-02,3.96E-05
1.33E+06,-48.09,1.00E-02,3.94E-05
1.33E+06,-48.13,1.00E-02,3.92E-05
1.33E+06,-48.16,1.00E-02,3.91E-05
1.34E+06,-48.2,1.00E-02,3.89E-05
1.34E+06,-48.23,1.00E-02,3.88E-05
1.34E+06,-48.27,1.00E-02,3.86E-05
1.35E+06,-48.3,1.00E-02,3.85E-05
1.35E+06,-48.34,1.00E-02,3.83E-05
1.35E+06,-48.37,1.00E-02,3.82E-05
1.36E+06,-48.41,1.00E-02,3.80E-05
1.36E+06,-48.44,1.00E-02,3.78E-05
1.36E+06,-48.48,1.00E-02,3.77E-05
1.37E+06,-48.51,1.00E-02,3.75E-05
1.37E+06,-48.55,1.00E-02,3.74E-05
1.37E+06,-48.58,1.00E-02,3.72E-05
1.37E+06,-48.62,1.00E-02,3.71E-05
1.38E+06,-48.65,1.00E-02,3.69E-05
1.38E+06,-48.68,1.00E-02,3.68E-05
1.38E+06,-48.72,1.00E-02,3.67E-05
1.39E+06,-48.75,1.00E-02,3.65E-05
1.39E+06,-48.79,1.00E-02,3.64E-05
1.39E+06,-48.82,1.00E-02,3.62E-05
1.40E+06,-48.86,1.00E-02,3.61E-05
1.40E+06,-48.89,1.00E-02,3.59E-05
1.40E+06,-48.93,1.00E-02,3.58E-05
1.41E+06,-48.96,1.00E-02,3.56E-05
1.41E+06,-49,1.00E-02,3.55E-05
1.41E+06,-49.03,1.00E-02,3.54E-05
1.42E+06,-49.07,1.00E-02,3.52E-05
1.42E+06,-49.1,1.00E-02,3.51E-05
1.42E+06,-49.14,1.00E-02,3.49E-05
1.43E+06,-49.17,1.00E-02,3.48E-05
1.43E+06,-49.2,1.00E-02,3.47E-05
1.43E+06,-49.24,1.00E-02,3.45E-05
1.44E+06,-49.27,1.00E-02,3.44E-05
1.44E+06,-49.31,1.00E-02,3.43E-05
1.44E+06,-49.34,1.00E-02,3.41E-05
1.45E+06,-49.38,1.00E-02,3.40E-05
1.45E+06,-49.41,1.00E-02,3.38E-05
1.45E+06,-49.45,1.00E-02,3.37E-05
1.46E+06,-49.48,1.00E-02,3.36E-05
1.46E+06,-49.51,1.00E-02,3.34E-05
1.46E+06,-49.55,1.00E-02,3.33E-05
1.47E+06,-49.58,1.00E-02,3.32E-05
1.47E+06,-49.62,1.00E-02,3.31E-05
1.47E+06,-49.65,1.00E-02,3.29E-05
1.48E+06,-49.69,1.00E-02,3.28E-05
1.48E+06,-49.72,1.00E-02,3.27E-05
1.48E+06,-49.75,1.00E-02,3.25E-05
1.49E+06,-49.79,1.00E-02,3.24E-05
1.49E+06,-49.82,1.00E-02,3.23E-05
1.49E+06,-49.86,1.00E-02,3.22E-05
1.50E+06,-49.89,1.00E-02,3.20E-05
1.50E+06,-49.92,1.00E-02,3.19E-05
1.50E+06,-49.96,1.00E-02,3.18E-05
1.51E+06,-49.99,1.00E-02,3.17E-05
1.51E+06,-50.03,1.00E-02,3.15E-05
1.51E+06,-50.06,1.00E-02,3.14E-05
1.52E+06,-50.09,1.00E-02,3.13E-05
1.52E+06,-50.13,1.00E-02,3.12E-05
1.52E+06,-50.16,1.00E-02,3.10E-05
1.53E+06,-50.2,1.00E-02,3.09E-05
1.53E+06,-50.23,1.00E-02,3.08E-05
1.54E+06,-50.26,1.00E-02,3.07E-05
1.54E+06,-50.3,1.00E-02,3.06E-05
1.54E+06,-50.33,1.00E-02,3.04E-05
1.55E+06,-50.37,1.00E-02,3.03E-05
1.55E+06,-50.4,1.00E-02,3.02E-05
1.55E+06,-50.43,1.00E-02,3.01E-05
1.56E+06,-50.47,1.00E-02,3.00E-05
1.56E+06,-50.5,1.00E-02,2.99E-05
1.56E+06,-50.53,1.00E-02,2.97E-05
1.57E+06,-50.57,1.00E-02,2.96E-05
1.57E+06,-50.6,1.00E-02,2.95E-05
1.57E+06,-50.64,1.00E-02,2.94E-05
1.58E+06,-50.67,1.00E-02,2.93E-05
1.58E+06,-50.7,1.00E-02,2.92E-05
1.59E+06,-50.74,1.00E-02,2.91E-05
1.59E+06,-50.77,1.00E-02,2.89E-05
1.59E+06,-50.8,1.00E-02,2.88E-05
1.60E+06,-50.84,1.00E-02,2.87E-05
1.60E+06,-50.87,1.00E-02,2.86E-05
1.60E+06,-50.9,1.00E-02,2.85E-05
1.61E+06,-50.94,1.00E-02,2.84E-05
1.61E+06,-50.97,1.00E-02,2.83E-05
1.61E+06,-51,1.00E-02,2.82E-05
1.62E+06,-51.04,1.00E-02,2.81E-05
1.62E+06,-51.07,1.00E-02,2.80E-05
1.63E+06,-51.1,1.00E-02,2.79E-05
1.63E+06,-51.14,1.00E-02,2.77E-05
