3.213343175,-0.418331663,3.14273244,-0.432841719,3.090410386,-0.443546877,3.048181295,-0.451888596,3.012369174,-0.458643185,2.981095318,-0.46427004,2.953281022,-0.469060587,2.928240169,-0.473209829,2.905498133,-0.476853894,2.884704855,-0.480091131,2.865589842,-0.482994648,2.847937032,-0.485620114,2.831569699,-0.48801079
3.787540682,-0.368331663,3.699662253,-0.382841719,3.637012719,-0.393546877,3.587952338,-0.401888596,3.547184407,-0.408643185,3.512003449,-0.41427004,3.480891527,-0.419060587,3.452923984,-0.423209829,3.427494837,-0.426853894,3.404180916,-0.430091131,3.382670585,-0.432994648,3.36272429,-0.435620114,3.344151559,-0.43801079
4.541613275,-0.318331663,4.42274932,-0.332841719,4.340078528,-0.343546877,4.27702906,-0.351888596,4.225906489,-0.358643185,4.182693602,-0.36427004,4.145099645,-0.369060587,4.111721747,-0.373209829,4.08164732,-0.376853894,4.054250984,-0.380091131,4.029084442,-0.382994648,4.005813673,-0.385620114,3.984181495,-0.388010791
5.57654172,-0.268331663,5.406035206,-0.282841719,5.287887978,-0.293546877,5.198648049,-0.301888596,5.127244006,-0.308643185,5.067772033,-0.31427004,5.016789987,-0.319060587,4.972147233,-0.323209829,4.932422971,-0.326853894,4.896634193,-0.330091131,4.864073845,-0.332994648,4.834216309,-0.335620114,4.80665969,-0.338010791
7.061149498,-0.218331663,6.81100197,-0.232841719,6.635221218,-0.243546877,6.50156261,-0.251888596,6.394492811,-0.258643185,6.305545719,-0.26427004,6.229674007,-0.269060587,6.163656132,-0.273209829,6.105322507,-0.276853894,6.053147312,-0.280091131,6.006018573,-0.282994648,5.963101479,-0.285620114,5.923753399,-0.288010791
9.256993191,-0.168331663,8.898673775,-0.182841719,8.638829578,-0.193546877,8.437177269,-0.201888596,8.273530625,-0.208643185,8.136507167,-0.21427004,8.019112849,-0.219060587,7.916762534,-0.223209829,7.826295137,-0.226853894,7.745442226,-0.230091131,7.672522071,-0.232994648,7.606253921,-0.235620114,7.545640161,-0.238010791
12.47373718,-0.118331663,12.01077155,-0.132841719,11.6545503,-0.143546877,11.36728714,-0.151888596,11.12799227,-0.158643185,10.92391007,-0.16427004,10.74673412,-0.169060587,10.59075943,-0.173209829,10.4519005,-0.176853894,10.32713208,-0.180091131,10.21415203,-0.182994648,10.11116845,-0.185620114,10.01675969,-0.188010791
16.76368432,-0.068331663,16.30555776,-0.082841719,15.90985767,-0.093546877,15.56715672,-0.101888596,15.26755494,-0.108643185,15.00300263,-0.11427004,14.76724625,-0.119060587,14.55543997,-0.123209829,14.363793,-0.126853894,14.18930183,-0.130091131,14.02955533,-0.132994648,13.88259368,-0.135620114,13.74680549,-0.138010791
21.35127112,-0.018331663,21.09949468,-0.032841719,20.8223343,-0.043546877,20.54833445,-0.051888596,20.28717316,-0.058643185,20.04179193,-0.06427004,19.81251644,-0.069060587,19.59863699,-0.073209829,19.39906419,-0.076853894,19.21261293,-0.080091131,19.03812601,-0.082994649,18.87452523,-0.085620114,18.72082869,-0.088010791
25.09917626,0.031668337,25.02092035,0.017158281,24.90085718,0.006453123,24.76592619,-0.001888596,24.62670874,-0.008643185,24.48793308,-0.01427004,24.35187503,-0.019060587,24.2196559,-0.023209829,24.09180544,-0.026853894,23.96853206,-0.030091131,23.84986317,-0.032994649,23.7357226,-0.035620114,23.62597535,-0.038010791
28.03342445,0.081668337,27.91787256,0.067158281,27.7925606,0.056453123,27.67262562,0.048111404,27.56147615,0.041356815,27.45918298,0.03572996,27.36490191,0.030939413,27.27762807,0.026790171,27.19642762,0.023146106,27.12049613,0.019908869,27.04915945,0.017005351,26.98185736,0.014379886,26.91812436,0.011989209
30.37181803,0.131668337,30.23943887,0.117158281,30.10443752,0.106453123,29.97731108,0.098111404,29.86042469,0.091356815,29.75366342,0.08572996,29.65616731,0.080939413,29.56691652,0.076790171,29.48493223,0.073146106,29.40933899,0.069908869,29.33937569,0.067005351,29.27438807,0.064379886,29.21381561,0.061989209
31.9632462,0.181668337,31.87425053,0.167158281,31.78274001,0.156453123,31.69491148,0.148111404,31.61246074,0.141356815,31.53561378,0.13572996,31.46409351,0.130939413,31.39746627,0.126790171,31.33527308,0.123146106,31.27707911,0.119908869,31.22249015,0.117005351,31.17115575,0.114379886,31.12276693,0.111989209
32.92723369,0.231668337,32.88050705,0.217158281,32.83208782,0.206453123,32.7850859,0.198111404,32.74043237,0.191356815,32.69832504,0.18572996,32.65869656,0.180939413,32.62138654,0.176790171,32.58620938,0.173146106,32.55298155,0.169908869,32.52153218,0.167005351,32.49170629,0.164379886,32.46336508,0.161989209
33.51885012,0.281668337,33.49688459,0.267158281,33.47403386,0.256453123,33.45173334,0.248111404,33.4304293,0.241356815,33.41023085,0.23572996,33.39112241,0.230939413,33.37304268,0.226790171,33.35591618,0.223146106,33.33966636,0.219908869,33.32422086,0.217005351,33.30951339,0.214379886,33.29548409,0.211989209
33.92602061,0.331668337,33.91621068,0.317158281,33.90598726,0.306453123,33.89598638,0.298111404,33.88640896,0.291356815,33.8773068,0.28572996,33.86867607,0.280939413,33.86049209,0.276790171,33.85272346,0.273146106,33.84533793,0.269908869,33.83830474,0.267005351,33.8315956,0.264379886,33.82518487,0.261989209
34.1139275,0.381668337,34.10967423,0.367158281,34.10523808,0.356453123,34.10089398,0.348111404,34.0967294,0.341356815,34.09276737,0.33572996,34.08900678,0.330939413,34.08543745,0.326790171,34.0820462,0.323146106,34.07881938,0.319908869,34.07574396,0.317005351,34.07280793,0.314379886,34.07000036,0.311989209
34.14406855,0.431668337,34.14224678,0.417158281,34.14034602,0.406453123,34.1384839,0.398111404,34.13669791,0.391356815,34.13499803,0.38572996,34.13338389,0.380939413,34.13185123,0.376790171,34.13039447,0.373146106,34.12900783,0.369908869,34.12768579,0.367005351,34.12642325,0.364379886,34.12521557,0.361989209
34.15693854,0.481668337,34.15616104,0.467158281,34.15534972,0.456453123,34.15455474,0.448111404,34.15379212,0.441356815,34.15306612,0.43572996,34.15237663,0.430939413,34.15172182,0.426790171,34.15109933,0.423146106,34.15050672,0.419908869,34.14994164,0.417005351,34.1494019,0.414379886,34.14888555,0.411989209
